Quantity,Sales, Cost,Discount,Order Date,CustomerID,MenuID,DeliveryID
2,78.12,52.08,94.76,2020-05-11,16647,16647,16647
3,125.985,83.99,20,2021-09-26,16648,16648,16648
2,104.07,69.38,15,2022-12-21,16649,16649,16649
1,179.7,119.8,10.52,2022-06-03,16650,16650,16650
3,187.5,125,11.23,2019-10-21,16651,16651,16651
3,352.5,235,51.05,2021-04-24,16652,16652,16652
2,112.5,75,89.84,2020-08-12,16653,16653,16653
1,330,220,17.4,2022-12-10,16654,16654,16654
2,480,320,91.41,2022-11-24,16655,16655,16655
3,315,210,9.71,2019-11-28,16656,16656,16656
2,465,310,80.34,2020-09-24,16657,16657,16657
1,337.5,225,54.08,2020-11-29,16658,16658,16658
3,285,190,98.01,2020-10-16,16659,16659,16659
3,147,98,99.24,2021-09-26,16660,16660,16660
2,252.405,168.27,30,2022-12-29,16661,16661,16661
1,186.93,124.62,37.04,2021-04-02,16662,16662,16662
2,216.135,144.09,24,2020-11-22,16663,16663,16663
3,152.4,101.6,10,2021-07-29,16664,16664,16664
2,139.695,93.13,53.53,2020-10-06,16665,16665,16665
1,66.855,44.57,23,2019-09-19,16666,16666,16666
3,137.76,91.84,73.09,2019-08-27,16667,16667,16667
3,199.755,133.17,20.33,2021-08-14,16668,16668,16668
2,78.12,52.08,9.12,2021-03-25,16669,16669,16669
1,125.985,83.99,67.77,2021-12-28,16670,16670,16670
2,104.07,69.38,35.44,2021-01-13,16671,16671,16671
3,179.7,119.8,31.2,2020-08-15,16672,16672,16672
2,187.5,125,61.49,2022-08-11,16673,16673,16673
1,352.5,235,91.14,2019-09-21,16674,16674,16674
3,112.5,75,97.48,2020-10-14,16675,16675,16675
3,330,220,68.89,2022-10-02,16676,16676,16676
2,480,320,47.84,2022-08-04,16677,16677,16677
1,315,210,94.76,2021-09-26,16678,16678,16678
2,465,310,20,2022-05-27,16679,16679,16679
3,337.5,225,15,2021-09-17,16680,16680,16680
2,285,190,10.52,2020-05-21,16681,16681,16681
1,147,98,11.23,2021-05-16,16682,16682,16682
3,252.405,168.27,51.05,2019-06-26,16683,16683,16683
3,186.93,124.62,89.84,2022-11-26,16684,16684,16684
2,216.135,144.09,17.4,2021-02-21,16685,16685,16685
1,152.4,101.6,91.41,2020-03-03,16686,16686,16686
2,139.695,93.13,9.71,2019-07-26,16687,16687,16687
3,66.855,44.57,80.34,2020-08-22,16688,16688,16688
2,137.76,91.84,54.08,2021-01-16,16689,16689,16689
1,199.755,133.17,98.01,2021-11-21,16690,16690,16690
3,78.12,52.08,99.24,2020-10-27,16691,16691,16691
3,125.985,83.99,30,2021-11-28,16692,16692,16692
2,104.07,69.38,37.04,2022-09-20,16693,16693,16693
1,179.7,119.8,24,2022-03-29,16694,16694,16694
2,187.5,125,10,2021-09-21,16695,16695,16695
3,352.5,235,53.53,2020-04-28,16696,16696,16696
2,112.5,75,23,2021-05-27,16697,16697,16697
1,330,220,73.09,2021-06-17,16698,16698,16698
3,480,320,20.33,2022-01-24,16699,16699,16699
3,315,210,9.12,2021-06-08,16700,16700,16700
2,465,310,67.77,2022-09-27,16701,16701,16701
1,337.5,225,35.44,2022-10-25,16702,16702,16702
2,285,190,31.2,2021-11-02,16703,16703,16703
3,147,98,61.49,2022-04-03,16704,16704,16704
2,252.405,168.27,91.14,2022-01-31,16705,16705,16705
1,186.93,124.62,97.48,2021-10-01,16706,16706,16706
3,216.135,144.09,68.89,2021-07-17,16707,16707,16707
3,152.4,101.6,47.84,2022-11-27,16708,16708,16708
2,139.695,93.13,94.76,2022-12-05,16709,16709,16709
1,66.855,44.57,20,2019-10-17,16710,16710,16710
2,137.76,91.84,15,2021-08-15,16711,16711,16711
3,199.755,133.17,10.52,2020-01-14,16712,16712,16712
2,78.12,52.08,11.23,2019-06-14,16713,16713,16713
1,125.985,83.99,51.05,2020-12-26,16714,16714,16714
3,104.07,69.38,89.84,2020-09-08,16715,16715,16715
3,179.7,119.8,17.4,2022-03-14,16716,16716,16716
2,187.5,125,91.41,2020-04-07,16717,16717,16717
1,352.5,235,9.71,2021-09-23,16718,16718,16718
2,112.5,75,80.34,2021-03-02,16719,16719,16719
3,330,220,54.08,2022-09-22,16720,16720,16720
2,480,320,98.01,2022-03-13,16721,16721,16721
1,315,210,99.24,2022-01-14,16722,16722,16722
3,465,310,30,2021-03-16,16723,16723,16723
3,337.5,225,37.04,2020-08-31,16724,16724,16724
2,285,190,24,2020-05-05,16725,16725,16725
1,147,98,10,2020-06-06,16726,16726,16726
2,252.405,168.27,53.53,2022-10-30,16727,16727,16727
3,186.93,124.62,23,2021-12-26,16728,16728,16728
2,216.135,144.09,73.09,2021-04-09,16729,16729,16729
1,152.4,101.6,20.33,2022-10-10,16730,16730,16730
3,139.695,93.13,9.12,2022-08-21,16731,16731,16731
3,66.855,44.57,67.77,2020-12-19,16732,16732,16732
2,137.76,91.84,35.44,2021-02-07,16733,16733,16733
1,199.755,133.17,31.2,2021-04-01,16734,16734,16734
2,78.12,52.08,61.49,2019-11-11,16735,16735,16735
3,125.985,83.99,91.14,2022-04-19,16736,16736,16736
2,104.07,69.38,97.48,2020-01-13,16737,16737,16737
1,179.7,119.8,68.89,2022-05-19,16738,16738,16738
3,187.5,125,47.84,2021-01-22,16739,16739,16739
3,352.5,235,94.76,2021-05-27,16740,16740,16740
2,112.5,75,20,2022-03-27,16741,16741,16741
1,330,220,15,2021-04-09,16742,16742,16742
2,480,320,10.52,2019-09-11,16743,16743,16743
3,315,210,11.23,2019-09-02,16744,16744,16744
2,465,310,51.05,2020-12-23,16745,16745,16745
1,337.5,225,89.84,2021-01-13,16746,16746,16746
3,285,190,17.4,2020-12-24,16747,16747,16747
3,147,98,91.41,2021-07-03,16748,16748,16748
2,252.405,168.27,9.71,2020-02-15,16749,16749,16749
1,186.93,124.62,80.34,2020-03-08,16750,16750,16750
2,216.135,144.09,54.08,2020-02-21,16751,16751,16751
3,152.4,101.6,98.01,2021-05-22,16752,16752,16752
2,139.695,93.13,99.24,2022-03-10,16753,16753,16753
1,66.855,44.57,30,2022-03-04,16754,16754,16754
3,137.76,91.84,37.04,2019-07-08,16755,16755,16755
3,199.755,133.17,24,2022-10-29,16756,16756,16756
2,78.12,52.08,10,2021-09-08,16757,16757,16757
1,125.985,83.99,53.53,2021-06-05,16758,16758,16758
2,104.07,69.38,23,2020-08-12,16759,16759,16759
3,179.7,119.8,73.09,2022-05-13,16760,16760,16760
2,187.5,125,20.33,2023-01-04,16761,16761,16761
1,352.5,235,9.12,2021-12-14,16762,16762,16762
3,112.5,75,67.77,2021-09-12,16763,16763,16763
3,330,220,35.44,2021-07-19,16764,16764,16764
2,480,320,31.2,2020-01-06,16765,16765,16765
1,315,210,61.49,2022-01-27,16766,16766,16766
2,465,310,91.14,2020-02-07,16767,16767,16767
3,337.5,225,97.48,2021-07-28,16768,16768,16768
2,285,190,68.89,2021-08-21,16769,16769,16769
1,147,98,47.84,2020-10-25,16770,16770,16770
3,252.405,168.27,94.76,2020-07-17,16771,16771,16771
3,186.93,124.62,20,2021-09-28,16772,16772,16772
2,216.135,144.09,15,2019-08-15,16773,16773,16773
1,152.4,101.6,10.52,2021-02-08,16774,16774,16774
2,139.695,93.13,11.23,2022-06-03,16775,16775,16775
3,66.855,44.57,51.05,2020-07-23,16776,16776,16776
2,137.76,91.84,89.84,2020-01-02,16777,16777,16777
1,199.755,133.17,17.4,2021-06-27,16778,16778,16778
3,78.12,52.08,91.41,2021-02-12,16779,16779,16779
3,125.985,83.99,9.71,2022-01-06,16780,16780,16780
2,104.07,69.38,80.34,2021-05-15,16781,16781,16781
1,179.7,119.8,54.08,2021-09-12,16782,16782,16782
2,187.5,125,98.01,2021-04-12,16783,16783,16783
3,352.5,235,99.24,2021-04-12,16784,16784,16784
2,112.5,75,30,2021-05-02,16785,16785,16785
1,330,220,37.04,2020-11-29,16786,16786,16786
3,480,320,24,2020-07-01,16787,16787,16787
3,315,210,10,2021-05-03,16788,16788,16788
2,465,310,53.53,2020-11-21,16789,16789,16789
1,337.5,225,23,2019-10-05,16790,16790,16790
2,285,190,73.09,2020-09-01,16791,16791,16791
3,147,98,20.33,2021-11-22,16792,16792,16792
2,252.405,168.27,9.12,2022-09-08,16793,16793,16793
1,186.93,124.62,67.77,2022-11-17,16794,16794,16794
3,216.135,144.09,35.44,2019-10-23,16795,16795,16795
3,152.4,101.6,31.2,2020-01-05,16796,16796,16796
2,139.695,93.13,61.49,2022-01-05,16797,16797,16797
1,66.855,44.57,91.14,2020-01-29,16798,16798,16798
2,137.76,91.84,97.48,2020-12-21,16799,16799,16799
3,199.755,133.17,68.89,2021-08-03,16800,16800,16800
2,78.12,52.08,47.84,2022-01-14,16801,16801,16801
1,125.985,83.99,94.76,2021-06-08,16802,16802,16802
3,104.07,69.38,20,2020-06-19,16803,16803,16803
3,179.7,119.8,15,2020-06-25,16804,16804,16804
2,187.5,125,10.52,2021-06-09,16805,16805,16805
1,352.5,235,11.23,2020-04-10,16806,16806,16806
2,112.5,75,51.05,2020-11-20,16807,16807,16807
3,330,220,89.84,2020-08-15,16808,16808,16808
2,480,320,17.4,2020-05-14,16809,16809,16809
1,315,210,91.41,2022-12-06,16810,16810,16810
3,465,310,9.71,2022-01-22,16811,16811,16811
3,337.5,225,80.34,2022-01-30,16812,16812,16812
2,285,190,54.08,2020-03-21,16813,16813,16813
1,147,98,98.01,2022-07-03,16814,16814,16814
2,252.405,168.27,99.24,2022-01-06,16815,16815,16815
3,186.93,124.62,30,2020-09-11,16816,16816,16816
2,216.135,144.09,37.04,2022-05-27,16817,16817,16817
1,152.4,101.6,24,2022-02-01,16818,16818,16818
3,139.695,93.13,10,2019-06-26,16819,16819,16819
3,66.855,44.57,53.53,2021-01-24,16820,16820,16820
2,137.76,91.84,23,2022-02-15,16821,16821,16821
1,199.755,133.17,73.09,2021-10-18,16822,16822,16822
2,78.12,52.08,20.33,2020-12-13,16823,16823,16823
3,125.985,83.99,9.12,2022-09-05,16824,16824,16824
2,104.07,69.38,67.77,2019-07-24,16825,16825,16825
1,179.7,119.8,35.44,2021-10-11,16826,16826,16826
3,187.5,125,31.2,2020-01-04,16827,16827,16827
3,352.5,235,61.49,2020-01-24,16828,16828,16828
2,112.5,75,91.14,2020-12-26,16829,16829,16829
1,330,220,97.48,2020-01-17,16830,16830,16830
2,480,320,68.89,2019-12-07,16831,16831,16831
3,315,210,47.84,2020-05-07,16832,16832,16832
2,465,310,94.76,2021-09-05,16833,16833,16833
1,337.5,225,20,2022-09-14,16834,16834,16834
3,285,190,15,2021-07-06,16835,16835,16835
3,147,98,10.52,2020-10-06,16836,16836,16836
2,252.405,168.27,11.23,2019-10-26,16837,16837,16837
1,186.93,124.62,51.05,2022-07-30,16838,16838,16838
2,216.135,144.09,89.84,2021-07-08,16839,16839,16839
3,152.4,101.6,17.4,2020-04-07,16840,16840,16840
2,139.695,93.13,91.41,2019-06-27,16841,16841,16841
1,66.855,44.57,9.71,2019-07-06,16842,16842,16842
3,137.76,91.84,80.34,2021-03-17,16843,16843,16843
3,199.755,133.17,54.08,2020-11-24,16844,16844,16844
2,78.12,52.08,98.01,2021-02-03,16845,16845,16845
1,125.985,83.99,99.24,2021-02-03,16846,16846,16846
2,104.07,69.38,30,2021-06-02,16847,16847,16847
3,179.7,119.8,37.04,2022-09-15,16848,16848,16848
2,187.5,125,24,2021-07-03,16849,16849,16849
1,352.5,235,10,2020-05-04,16850,16850,16850
3,112.5,75,53.53,2022-08-14,16851,16851,16851
3,330,220,23,2020-03-27,16852,16852,16852
2,480,320,73.09,2021-01-26,16853,16853,16853
1,315,210,20.33,2021-03-07,16854,16854,16854
2,465,310,9.12,2022-06-29,16855,16855,16855
3,337.5,225,67.77,2021-10-14,16856,16856,16856
2,285,190,35.44,2021-06-25,16857,16857,16857
1,147,98,31.2,2020-05-04,16858,16858,16858
3,252.405,168.27,61.49,2020-02-11,16859,16859,16859
3,186.93,124.62,91.14,2020-07-04,16860,16860,16860
2,216.135,144.09,97.48,2022-06-20,16861,16861,16861
1,152.4,101.6,68.89,2021-05-07,16862,16862,16862
2,139.695,93.13,47.84,2021-10-10,16863,16863,16863
3,66.855,44.57,94.76,2022-05-18,16864,16864,16864
2,137.76,91.84,20,2020-06-23,16865,16865,16865
1,199.755,133.17,15,2021-06-03,16866,16866,16866
3,78.12,52.08,10.52,2022-12-07,16867,16867,16867
3,125.985,83.99,11.23,2019-08-20,16868,16868,16868
2,104.07,69.38,51.05,2020-10-16,16869,16869,16869
1,179.7,119.8,89.84,2021-10-02,16870,16870,16870
2,187.5,125,17.4,2020-03-03,16871,16871,16871
3,352.5,235,91.41,2022-01-23,16872,16872,16872
2,112.5,75,9.71,2019-11-07,16873,16873,16873
1,330,220,80.34,2021-05-03,16874,16874,16874
3,480,320,54.08,2020-12-03,16875,16875,16875
3,315,210,98.01,2022-06-14,16876,16876,16876
2,465,310,99.24,2021-03-02,16877,16877,16877
1,337.5,225,30,2021-11-21,16878,16878,16878
2,285,190,37.04,2022-02-21,16879,16879,16879
3,147,98,24,2020-02-05,16880,16880,16880
2,252.405,168.27,10,2022-03-03,16881,16881,16881
1,186.93,124.62,53.53,2020-11-20,16882,16882,16882
3,216.135,144.09,23,2021-05-27,16883,16883,16883
3,152.4,101.6,73.09,2021-09-18,16884,16884,16884
2,139.695,93.13,20.33,2022-09-14,16885,16885,16885
1,66.855,44.57,9.12,2022-01-25,16886,16886,16886
2,137.76,91.84,67.77,2021-10-18,16887,16887,16887
3,199.755,133.17,35.44,2020-06-15,16888,16888,16888
2,78.12,52.08,31.2,2021-10-30,16889,16889,16889
1,125.985,83.99,61.49,2020-11-04,16890,16890,16890
3,104.07,69.38,91.14,2019-06-26,16891,16891,16891
3,179.7,119.8,97.48,2020-06-08,16892,16892,16892
2,187.5,125,68.89,2022-12-07,16893,16893,16893
1,352.5,235,47.84,2020-03-22,16894,16894,16894
2,112.5,75,94.76,2021-11-16,16895,16895,16895
3,330,220,20,2021-04-26,16896,16896,16896
2,480,320,15,2019-07-07,16897,16897,16897
1,315,210,10.52,2022-10-25,16898,16898,16898
3,465,310,11.23,2020-05-31,16899,16899,16899
3,337.5,225,51.05,2020-05-14,16900,16900,16900
2,285,190,89.84,2019-12-06,16901,16901,16901
1,147,98,17.4,2020-07-01,16902,16902,16902
2,252.405,168.27,91.41,2022-10-03,16903,16903,16903
3,186.93,124.62,9.71,2019-09-09,16904,16904,16904
2,216.135,144.09,80.34,2020-03-14,16905,16905,16905
1,152.4,101.6,54.08,2021-06-05,16906,16906,16906
3,139.695,93.13,98.01,2022-10-26,16907,16907,16907
3,66.855,44.57,99.24,2020-07-25,16908,16908,16908
2,137.76,91.84,30,2021-07-18,16909,16909,16909
1,199.755,133.17,37.04,2020-11-29,16910,16910,16910
2,78.12,52.08,24,2020-07-02,16911,16911,16911
3,125.985,83.99,10,2020-02-11,16912,16912,16912
2,104.07,69.38,53.53,2022-06-06,16913,16913,16913
1,179.7,119.8,23,2022-09-28,16914,16914,16914
3,187.5,125,73.09,2021-07-14,16915,16915,16915
3,352.5,235,20.33,2020-03-27,16916,16916,16916
2,112.5,75,9.12,2019-12-22,16917,16917,16917
1,330,220,67.77,2019-08-08,16918,16918,16918
2,480,320,35.44,2021-02-09,16919,16919,16919
3,315,210,31.2,2021-04-12,16920,16920,16920
2,465,310,61.49,2021-01-12,16921,16921,16921
1,337.5,225,91.14,2020-06-12,16922,16922,16922
3,285,190,97.48,2019-11-17,16923,16923,16923
3,147,98,68.89,2021-01-14,16924,16924,16924
2,252.405,168.27,47.84,2020-11-02,16925,16925,16925
1,186.93,124.62,94.76,2021-07-07,16926,16926,16926
2,216.135,144.09,20,2022-06-15,16927,16927,16927
3,152.4,101.6,15,2021-11-16,16928,16928,16928
2,139.695,93.13,10.52,2021-06-29,16929,16929,16929
1,66.855,44.57,11.23,2019-08-14,16930,16930,16930
3,137.76,91.84,51.05,2020-12-04,16931,16931,16931
3,199.755,133.17,89.84,2022-07-11,16932,16932,16932
2,78.12,52.08,17.4,2021-10-06,16933,16933,16933
1,125.985,83.99,91.41,2020-12-24,16934,16934,16934
2,104.07,69.38,9.71,2022-04-17,16935,16935,16935
3,179.7,119.8,80.34,2021-07-31,16936,16936,16936
2,187.5,125,54.08,2019-09-14,16937,16937,16937
1,352.5,235,98.01,2021-12-30,16938,16938,16938
3,112.5,75,99.24,2022-02-21,16939,16939,16939
3,330,220,30,2020-07-19,16940,16940,16940
2,480,320,37.04,2022-01-28,16941,16941,16941
1,315,210,24,2022-12-24,16942,16942,16942
2,465,310,10,2020-06-15,16943,16943,16943
3,337.5,225,53.53,2022-09-09,16944,16944,16944
2,285,190,23,2021-01-17,16945,16945,16945
1,147,98,73.09,2022-06-06,16946,16946,16946
3,252.405,168.27,20.33,2021-05-25,16947,16947,16947
3,186.93,124.62,9.12,2020-05-29,16948,16948,16948
2,216.135,144.09,67.77,2022-07-21,16949,16949,16949
1,152.4,101.6,35.44,2022-09-22,16950,16950,16950
2,139.695,93.13,31.2,2020-02-23,16951,16951,16951
3,66.855,44.57,61.49,2022-06-04,16952,16952,16952
2,137.76,91.84,91.14,2019-07-17,16953,16953,16953
1,199.755,133.17,97.48,2021-12-05,16954,16954,16954
3,78.12,52.08,68.89,2021-03-01,16955,16955,16955
3,125.985,83.99,47.84,2021-11-01,16956,16956,16956
2,104.07,69.38,94.76,2022-12-23,16957,16957,16957
1,179.7,119.8,20,2021-07-11,16958,16958,16958
2,187.5,125,15,2021-01-30,16959,16959,16959
3,352.5,235,10.52,2022-03-01,16960,16960,16960
2,112.5,75,11.23,2021-02-23,16961,16961,16961
1,330,220,51.05,2022-05-28,16962,16962,16962
3,480,320,89.84,2022-12-25,16963,16963,16963
3,315,210,17.4,2021-12-22,16964,16964,16964
2,465,310,91.41,2021-03-08,16965,16965,16965
1,337.5,225,9.71,2019-09-12,16966,16966,16966
2,285,190,80.34,2022-08-21,16967,16967,16967
3,147,98,54.08,2020-10-21,16968,16968,16968
2,252.405,168.27,98.01,2019-12-30,16969,16969,16969
1,186.93,124.62,99.24,2021-01-05,16970,16970,16970
3,216.135,144.09,30,2022-07-12,16971,16971,16971
3,152.4,101.6,37.04,2021-10-31,16972,16972,16972
2,139.695,93.13,24,2021-06-08,16973,16973,16973
1,66.855,44.57,10,2020-04-06,16974,16974,16974
2,137.76,91.84,53.53,2019-06-23,16975,16975,16975
3,199.755,133.17,23,2022-05-16,16976,16976,16976
2,78.12,52.08,73.09,2022-09-30,16977,16977,16977
1,125.985,83.99,20.33,2019-08-04,16978,16978,16978
3,104.07,69.38,9.12,2021-11-16,16979,16979,16979
3,179.7,119.8,67.77,2021-12-20,16980,16980,16980
2,187.5,125,35.44,2019-11-18,16981,16981,16981
1,352.5,235,31.2,2020-09-23,16982,16982,16982
2,112.5,75,61.49,2022-09-09,16983,16983,16983
3,330,220,91.14,2020-09-28,16984,16984,16984
2,480,320,97.48,2021-01-10,16985,16985,16985
1,315,210,68.89,2022-04-23,16986,16986,16986
3,465,310,47.84,2021-07-18,16987,16987,16987
3,337.5,225,94.76,2019-09-29,16988,16988,16988
2,285,190,20,2020-10-22,16989,16989,16989
1,147,98,15,2021-05-14,16990,16990,16990
2,252.405,168.27,10.52,2021-04-15,16991,16991,16991
3,186.93,124.62,11.23,2019-08-10,16992,16992,16992
2,216.135,144.09,51.05,2021-07-11,16993,16993,16993
1,152.4,101.6,89.84,2022-10-19,16994,16994,16994
3,139.695,93.13,17.4,2020-06-13,16995,16995,16995
3,66.855,44.57,91.41,2021-11-02,16996,16996,16996
2,137.76,91.84,9.71,2021-10-12,16997,16997,16997
1,199.755,133.17,80.34,2022-06-30,16998,16998,16998
2,78.12,52.08,54.08,2020-12-21,16999,16999,16999
3,125.985,83.99,98.01,2020-11-09,17000,17000,17000
2,104.07,69.38,99.24,2020-06-15,17001,17001,17001
1,179.7,119.8,30,2020-08-25,17002,17002,17002
3,187.5,125,37.04,2021-08-17,17003,17003,17003
3,352.5,235,24,2021-08-14,17004,17004,17004
2,112.5,75,10,2020-12-20,17005,17005,17005
1,330,220,53.53,2020-03-01,17006,17006,17006
2,480,320,23,2021-10-04,17007,17007,17007
3,315,210,73.09,2021-10-09,17008,17008,17008
2,465,310,20.33,2021-12-27,17009,17009,17009
1,337.5,225,9.12,2020-03-05,17010,17010,17010
3,285,190,67.77,2019-07-20,17011,17011,17011
3,147,98,35.44,2022-06-26,17012,17012,17012
2,252.405,168.27,31.2,2020-12-03,17013,17013,17013
1,186.93,124.62,61.49,2022-04-13,17014,17014,17014
2,216.135,144.09,91.14,2020-08-22,17015,17015,17015
3,152.4,101.6,97.48,2020-09-30,17016,17016,17016
2,139.695,93.13,68.89,2019-09-04,17017,17017,17017
1,66.855,44.57,47.84,2021-04-29,17018,17018,17018
3,137.76,91.84,94.76,2020-04-14,17019,17019,17019
3,199.755,133.17,20,2020-04-24,17020,17020,17020
2,78.12,52.08,15,2019-09-30,17021,17021,17021
1,125.985,83.99,10.52,2021-06-08,17022,17022,17022
2,104.07,69.38,11.23,2020-06-01,17023,17023,17023
3,179.7,119.8,51.05,2021-11-03,17024,17024,17024
2,187.5,125,89.84,2020-02-02,17025,17025,17025
1,352.5,235,17.4,2019-09-13,17026,17026,17026
3,112.5,75,91.41,2020-08-25,17027,17027,17027
3,330,220,9.71,2021-04-22,17028,17028,17028
2,480,320,80.34,2019-08-09,17029,17029,17029
1,315,210,54.08,2022-04-12,17030,17030,17030
2,465,310,98.01,2022-01-28,17031,17031,17031
3,337.5,225,99.24,2021-04-02,17032,17032,17032
2,285,190,30,2021-11-23,17033,17033,17033
1,147,98,37.04,2022-04-05,17034,17034,17034
3,252.405,168.27,24,2019-08-10,17035,17035,17035
3,186.93,124.62,10,2022-02-27,17036,17036,17036
2,216.135,144.09,53.53,2019-08-08,17037,17037,17037
1,152.4,101.6,23,2022-05-04,17038,17038,17038
2,139.695,93.13,73.09,2020-10-05,17039,17039,17039
3,66.855,44.57,20.33,2021-01-27,17040,17040,17040
2,137.76,91.84,9.12,2019-08-14,17041,17041,17041
1,199.755,133.17,67.77,2021-11-25,17042,17042,17042
3,78.12,52.08,35.44,2019-09-29,17043,17043,17043
3,125.985,83.99,31.2,2022-04-13,17044,17044,17044
2,104.07,69.38,61.49,2020-12-10,17045,17045,17045
1,179.7,119.8,91.14,2022-11-19,17046,17046,17046
2,187.5,125,97.48,2021-08-16,17047,17047,17047
3,352.5,235,68.89,2021-06-13,17048,17048,17048
2,112.5,75,47.84,2021-02-02,17049,17049,17049
1,330,220,94.76,2022-03-07,17050,17050,17050
3,480,320,20,2022-12-02,17051,17051,17051
3,315,210,15,2019-12-16,17052,17052,17052
2,465,310,10.52,2022-05-27,17053,17053,17053
1,337.5,225,11.23,2020-03-29,17054,17054,17054
2,285,190,51.05,2021-01-12,17055,17055,17055
3,147,98,89.84,2022-08-12,17056,17056,17056
2,252.405,168.27,17.4,2022-03-27,17057,17057,17057
1,186.93,124.62,91.41,2022-02-15,17058,17058,17058
3,216.135,144.09,9.71,2021-10-11,17059,17059,17059
3,152.4,101.6,80.34,2020-08-24,17060,17060,17060
2,139.695,93.13,54.08,2021-06-17,17061,17061,17061
1,66.855,44.57,98.01,2021-01-12,17062,17062,17062
2,137.76,91.84,99.24,2021-12-03,17063,17063,17063
3,199.755,133.17,30,2019-11-03,17064,17064,17064
2,78.12,52.08,37.04,2019-07-03,17065,17065,17065
1,125.985,83.99,24,2021-10-09,17066,17066,17066
3,104.07,69.38,10,2021-09-06,17067,17067,17067
3,179.7,119.8,53.53,2020-08-30,17068,17068,17068
2,187.5,125,23,2019-08-05,17069,17069,17069
1,352.5,235,73.09,2022-10-16,17070,17070,17070
2,112.5,75,20.33,2021-12-19,17071,17071,17071
3,330,220,9.12,2019-08-15,17072,17072,17072
2,480,320,67.77,2020-05-28,17073,17073,17073
1,315,210,35.44,2019-12-11,17074,17074,17074
3,465,310,31.2,2022-05-15,17075,17075,17075
3,337.5,225,61.49,2021-06-06,17076,17076,17076
2,285,190,91.14,2021-04-28,17077,17077,17077
1,147,98,97.48,2022-01-22,17078,17078,17078
2,252.405,168.27,68.89,2021-08-15,17079,17079,17079
3,186.93,124.62,47.84,2019-07-17,17080,17080,17080
2,216.135,144.09,94.76,2022-08-10,17081,17081,17081
1,152.4,101.6,20,2021-01-08,17082,17082,17082
3,139.695,93.13,15,2022-07-06,17083,17083,17083
3,66.855,44.57,10.52,2020-07-01,17084,17084,17084
2,137.76,91.84,11.23,2022-08-19,17085,17085,17085
1,199.755,133.17,51.05,2020-11-20,17086,17086,17086
2,78.12,52.08,89.84,2020-12-14,17087,17087,17087
3,125.985,83.99,17.4,2019-10-30,17088,17088,17088
2,104.07,69.38,91.41,2022-08-24,17089,17089,17089
1,179.7,119.8,9.71,2020-02-22,17090,17090,17090
3,187.5,125,80.34,2019-11-01,17091,17091,17091
3,352.5,235,54.08,2019-09-13,17092,17092,17092
2,112.5,75,98.01,2022-08-15,17093,17093,17093
1,330,220,99.24,2019-11-02,17094,17094,17094
2,480,320,30,2022-05-05,17095,17095,17095
3,315,210,37.04,2022-02-20,17096,17096,17096
2,465,310,24,2021-04-20,17097,17097,17097
1,337.5,225,10,2021-01-22,17098,17098,17098
3,285,190,53.53,2021-12-12,17099,17099,17099
3,147,98,23,2020-02-28,17100,17100,17100
2,252.405,168.27,73.09,2022-06-05,17101,17101,17101
1,186.93,124.62,20.33,2021-06-19,17102,17102,17102
2,216.135,144.09,9.12,2019-10-14,17103,17103,17103
3,152.4,101.6,67.77,2022-08-11,17104,17104,17104
2,139.695,93.13,35.44,2021-12-21,17105,17105,17105
1,66.855,44.57,31.2,2020-02-18,17106,17106,17106
3,137.76,91.84,61.49,2020-02-26,17107,17107,17107
3,199.755,133.17,91.14,2022-12-13,17108,17108,17108
2,78.12,52.08,97.48,2021-12-30,17109,17109,17109
1,125.985,83.99,68.89,2021-05-07,17110,17110,17110
2,104.07,69.38,47.84,2019-09-17,17111,17111,17111
3,179.7,119.8,94.76,2020-03-10,17112,17112,17112
2,187.5,125,20,2021-12-29,17113,17113,17113
1,352.5,235,15,2021-05-07,17114,17114,17114
3,112.5,75,10.52,2022-09-19,17115,17115,17115
3,330,220,11.23,2022-07-17,17116,17116,17116
2,480,320,51.05,2021-02-03,17117,17117,17117
1,315,210,89.84,2021-12-13,17118,17118,17118
2,465,310,17.4,2022-01-21,17119,17119,17119
3,337.5,225,91.41,2022-06-14,17120,17120,17120
2,285,190,9.71,2020-12-24,17121,17121,17121
1,147,98,80.34,2019-11-20,17122,17122,17122
3,252.405,168.27,54.08,2020-01-17,17123,17123,17123
3,186.93,124.62,98.01,2021-10-03,17124,17124,17124
2,216.135,144.09,99.24,2020-04-29,17125,17125,17125
1,152.4,101.6,30,2020-06-10,17126,17126,17126
2,139.695,93.13,37.04,2020-06-03,17127,17127,17127
3,66.855,44.57,24,2022-08-02,17128,17128,17128
2,137.76,91.84,10,2021-08-07,17129,17129,17129
1,199.755,133.17,53.53,2020-08-15,17130,17130,17130
3,78.12,52.08,23,2022-10-03,17131,17131,17131
3,125.985,83.99,73.09,2021-09-26,17132,17132,17132
2,104.07,69.38,20.33,2020-01-11,17133,17133,17133
1,179.7,119.8,9.12,2021-09-01,17134,17134,17134
2,187.5,125,67.77,2021-08-27,17135,17135,17135
3,352.5,235,35.44,2022-08-05,17136,17136,17136
2,112.5,75,31.2,2022-08-21,17137,17137,17137
1,330,220,61.49,2021-05-25,17138,17138,17138
3,480,320,91.14,2021-08-11,17139,17139,17139
3,315,210,97.48,2020-07-06,17140,17140,17140
2,465,310,68.89,2020-08-13,17141,17141,17141
1,337.5,225,47.84,2020-12-22,17142,17142,17142
